# x y z Bx By Bz TempV
1.110092000000000098e+03 -2.725645500000000084e+03 -1.164362900000000081e+03 -3.773608153106823293e-01 5.291773814473597903e-02 -2.247464561046882692e-01 -1.976466064607957946e-03
1.110604199999999992e+03 -2.725663599999999860e+03 -1.164363800000000083e+03 -4.121487872957142473e-01 5.093107507354538432e-02 -2.363099036304642520e-01 -1.988306406225764413e-03
1.111112300000000005e+03 -2.725680199999999786e+03 -1.164364100000000008e+03 -4.494047273568292367e-01 4.888253008540824340e-02 -2.472964335876036424e-01 -2.006450108346035602e-03
1.111625199999999950e+03 -2.725687500000000000e+03 -1.164365099999999984e+03 -4.899444263877817396e-01 4.678198006671625137e-02 -2.579325293118484574e-01 -2.005167157871404291e-03
1.112152100000000019e+03 -2.725702299999999923e+03 -1.164366099999999960e+03 -5.353247667581537694e-01 4.443556554022792815e-02 -2.683752507551952493e-01 -2.007856930419697587e-03
1.112680000000000064e+03 -2.725721500000000106e+03 -1.164366600000000062e+03 -5.859526509171122388e-01 4.190452241658888105e-02 -2.782843457768520712e-01 -2.026026117001154640e-03
1.113202399999999898e+03 -2.725731900000000223e+03 -1.164366800000000012e+03 -6.420656412766314602e-01 3.912289162321944819e-02 -2.870604910088420669e-01 -2.046055619955677689e-03
1.113719299999999976e+03 -2.725741500000000087e+03 -1.164366800000000012e+03 -7.038828976617483857e-01 3.630963236088080581e-02 -2.941166940192096457e-01 -2.020474841887051794e-03
1.114244099999999889e+03 -2.725758600000000115e+03 -1.164366899999999987e+03 -7.725943200508570419e-01 3.312653769025191569e-02 -2.992459695045594503e-01 -2.029674075765305029e-03
1.114754899999999907e+03 -2.725773200000000088e+03 -1.164367099999999937e+03 -8.487241523526504183e-01 2.986162678853879204e-02 -3.014568464264245073e-01 -2.033986037685149920e-03
1.115275000000000091e+03 -2.725784599999999955e+03 -1.164367199999999912e+03 -9.334404869108263725e-01 2.623043275476980019e-02 -2.998250837249691880e-01 -2.035670236734876768e-03
1.115816299999999956e+03 -2.725798400000000129e+03 -1.164367299999999886e+03 -1.031191177856275676e+00 2.232553349124355782e-02 -2.921570007156369386e-01 -2.059924220109987398e-03
1.116336700000000064e+03 -2.725813599999999951e+03 -1.164367400000000089e+03 -1.141891940396117633e+00 1.815678225034048424e-02 -2.765880458152706334e-01 -2.027088209794255559e-03
1.116860599999999977e+03 -2.725824999999999818e+03 -1.164367600000000039e+03 -1.264820127156851992e+00 1.383793425268950786e-02 -2.501531778791716287e-01 -2.042898978443470799e-03
1.117382399999999961e+03 -2.725838200000000143e+03 -1.164367799999999988e+03 -1.404550119875571212e+00 8.974714855323131721e-03 -2.078816597888690498e-01 -2.040714053410713248e-03
1.117909000000000106e+03 -2.725853200000000015e+03 -1.164367899999999963e+03 -1.563016849461811741e+00 3.883416925835294926e-03 -1.418887777725940935e-01 -2.025110128846192934e-03
1.118423600000000079e+03 -2.725866899999999987e+03 -1.164367799999999988e+03 -1.738820753998254531e+00 -1.513667051019281905e-03 -4.121937616910910374e-02 -2.053262364959007168e-03
1.118956599999999980e+03 -2.725881499999999960e+03 -1.164367899999999963e+03 -1.928795456033262967e+00 -6.631818472844975242e-03 1.139740681587426974e-01 -2.052827624254846724e-03
1.119468599999999924e+03 -2.725893500000000131e+03 -1.164368400000000065e+03 -2.112652999011108257e+00 -1.089942534851411592e-02 3.488335393639217519e-01 -2.053976304426331258e-03
1.119986200000000053e+03 -2.725906100000000151e+03 -1.164368600000000015e+03 -2.236755086681028626e+00 -1.256703440574404550e-02 6.744643556037203114e-01 -2.039151942036351167e-03
1.120506200000000035e+03 -2.725918799999999919e+03 -1.164368699999999990e+03 -2.228227255715681032e+00 -1.013723721983046146e-02 1.057408211737541626e+00 -2.067927037955356092e-03
1.121037600000000111e+03 -2.725932800000000043e+03 -1.164368799999999965e+03 -2.071046055672912445e+00 -4.240957150789471247e-03 1.394689437906801111e+00 -2.054992349107108950e-03
1.121563499999999976e+03 -2.725948100000000068e+03 -1.164368799999999965e+03 -1.849752438650129838e+00 1.795184976834321130e-03 1.621454483270816649e+00 -2.047534457436888441e-03
1.122084100000000035e+03 -2.725961499999999887e+03 -1.164369300000000067e+03 -1.634120796138999854e+00 6.590167125000000875e-03 1.755201931395416581e+00 -2.048640380973213489e-03
1.122607700000000023e+03 -2.725975100000000111e+03 -1.164369500000000016e+03 -1.444001913672212867e+00 1.028433136914796465e-02 1.833566574834023299e+00 -2.042559943579355490e-03
1.123131000000000085e+03 -2.725987799999999879e+03 -1.164369400000000041e+03 -1.279877158400210435e+00 1.314504639227403321e-02 1.880184517410034895e+00 -2.033300709055400370e-03
1.123655700000000024e+03 -2.726001699999999801e+03 -1.164369500000000016e+03 -1.138941711240857080e+00 1.571693713872289802e-02 1.907692700195696700e+00 -2.048362848495534870e-03
1.124176799999999957e+03 -2.726014799999999923e+03 -1.164369799999999941e+03 -1.016724707021041230e+00 1.789886355157872463e-02 1.923455491222650693e+00 -2.051959410929168198e-03
1.124697200000000066e+03 -2.726028499999999894e+03 -1.164369999999999891e+03 -9.107388226230179740e-01 1.927792276747355635e-02 1.932342736667676641e+00 -2.077949422730574012e-03
1.125223899999999958e+03 -2.726042500000000018e+03 -1.164370300000000043e+03 -8.175544864297278336e-01 1.995651707067102112e-02 1.938131766003970746e+00 -2.042769424288924576e-03
1.125750299999999925e+03 -2.726054399999999987e+03 -1.164370400000000018e+03 -7.332424849366153685e-01 2.014379062645793236e-02 1.942522746116177590e+00 -2.038626825718146181e-03
1.126268700000000081e+03 -2.726068499999999858e+03 -1.164370499999999993e+03 -6.562909310659285067e-01 2.014981640489477144e-02 1.946472172648655796e+00 -2.020132244866070566e-03
1.126776699999999892e+03 -2.726082300000000032e+03 -1.164371300000000019e+03 -5.860738389587636377e-01 2.016736228462313874e-02 1.949386997367280383e+00 -2.014788391413222142e-03
1.127292799999999943e+03 -2.726094799999999850e+03 -1.164371599999999944e+03 -5.207933932424000378e-01 2.071008698481983240e-02 1.951591764406211071e+00 -2.050342729410246749e-03
1.127817399999999907e+03 -2.726108200000000124e+03 -1.164371100000000069e+03 -4.578705629524210674e-01 2.145758412238175927e-02 1.953101489332912832e+00 -2.046810275950137776e-03
1.128342499999999973e+03 -2.726123399999999947e+03 -1.164370799999999917e+03 -3.980422603310713736e-01 2.214640451799479090e-02 1.953891137956281332e+00 -2.034010718966517556e-03
1.128865099999999984e+03 -2.726135000000000218e+03 -1.164371100000000069e+03 -3.416290748887142459e-01 2.312867170680803913e-02 1.954614070608871934e+00 -2.065783958594386883e-03
1.129377999999999929e+03 -2.726148999999999887e+03 -1.164372000000000071e+03 -2.878870595342515326e-01 2.437712967499712849e-02 1.955216159001858411e+00 -2.084561814876581109e-03
1.129900599999999940e+03 -2.726161900000000060e+03 -1.164371799999999894e+03 -2.361967487524259945e-01 2.579479510761702871e-02 1.955823073868117934e+00 -2.049566838236335439e-03
1.130426699999999983e+03 -2.726176500000000033e+03 -1.164371900000000096e+03 -1.856759583394082813e-01 2.717416330968365490e-02 1.956799069040179972e+00 -2.053674436289554955e-03
1.130947100000000091e+03 -2.726190200000000004e+03 -1.164371799999999894e+03 -1.353257851267455347e-01 2.848670911700045341e-02 1.957639842171235101e+00 -2.051549069040474026e-03
1.131472600000000057e+03 -2.726202299999999923e+03 -1.164371900000000096e+03 -8.580955196057142575e-02 3.006131566525669513e-02 1.957970936006313778e+00 -2.060586964712371287e-03
1.132003699999999981e+03 -2.726217099999999846e+03 -1.164372000000000071e+03 -3.703723221775438029e-02 3.187347849605519368e-02 1.957812318453036937e+00 -2.065515692737764693e-03
1.132525000000000091e+03 -2.726229699999999866e+03 -1.164372000000000071e+03 1.040138930907143038e-02 3.352480755429528003e-02 1.957712250802745357e+00 -2.105156566094387033e-03
1.133047299999999950e+03 -2.726244499999999789e+03 -1.164372299999999996e+03 5.637683182139645310e-02 3.525798912603182039e-02 1.957897980592632425e+00 -2.049721728586428177e-03
1.133571300000000065e+03 -2.726259000000000015e+03 -1.164372399999999971e+03 1.017380962938461558e-01 3.652496304761369827e-02 1.958722429563097833e+00 -2.047730355856061842e-03
1.134093699999999899e+03 -2.726271600000000035e+03 -1.164372499999999945e+03 1.472835743696804534e-01 3.783517546570532714e-02 1.961043661274817884e+00 -2.010112896614893972e-03
1.134608600000000024e+03 -2.726284900000000107e+03 -1.164372499999999945e+03 1.935869864959518238e-01 3.946868982602155101e-02 1.965066916724038215e+00 -2.038912674659093278e-03
1.135133700000000090e+03 -2.726299500000000080e+03 -1.164372800000000097e+03 2.419380047072857420e-01 4.164226042188615834e-02 1.969771029114918193e+00 -2.023719550377550171e-03
1.135661599999999908e+03 -2.726311799999999948e+03 -1.164373000000000047e+03 2.931114039616841693e-01 4.415543501618959810e-02 1.974241342715334913e+00 -2.034875077595566916e-03
1.136174099999999953e+03 -2.726324799999999868e+03 -1.164373000000000047e+03 3.457650967489454552e-01 4.619143098295591665e-02 1.978487627466564591e+00 -2.042475743337519769e-03
1.136695799999999963e+03 -2.726339100000000144e+03 -1.164373100000000022e+03 4.003748338797160078e-01 4.783585153296855685e-02 1.982808913914319460e+00 -2.034074146456565924e-03
1.137218200000000024e+03 -2.726351599999999962e+03 -1.164373299999999972e+03 4.583234098984615978e-01 4.928148151029585616e-02 1.987252770111914701e+00 -2.011516051691956790e-03
1.137738900000000058e+03 -2.726365499999999884e+03 -1.164373399999999947e+03 5.196186589087856689e-01 5.092239380395408022e-02 1.991269797989446477e+00 -2.041970879059629065e-03
1.138269399999999905e+03 -2.726378499999999804e+03 -1.164373800000000074e+03 5.848152756950824038e-01 5.272178286904359579e-02 1.995148351014830457e+00 -2.053333985651521407e-03
1.138793799999999919e+03 -2.726392199999999775e+03 -1.164373700000000099e+03 6.552368041635265872e-01 5.498008065291429269e-02 1.998959000261110397e+00 -2.017356175364342068e-03
1.139330300000000079e+03 -2.726405799999999999e+03 -1.164373700000000099e+03 7.325737774999535601e-01 5.815916825575413035e-02 2.001849534343092429e+00 -2.038831455602148953e-03
1.139843900000000076e+03 -2.726420099999999820e+03 -1.164374099999999999e+03 8.165206122918323706e-01 6.212791237274534889e-02 2.003103591345165135e+00 -2.057056724471833901e-03
1.140367899999999963e+03 -2.726433599999999842e+03 -1.164374600000000100e+03 9.077699048426982609e-01 6.632283562779715813e-02 2.001605518695779296e+00 -2.018437273440284833e-03
1.140885099999999966e+03 -2.726445499999999811e+03 -1.164374600000000100e+03 1.009400863147832395e+00 7.011197477372278775e-02 1.996198665995926769e+00 -2.053921188034314033e-03
1.141403999999999996e+03 -2.726460599999999886e+03 -1.164374600000000100e+03 1.122132576276785754e+00 7.342789035303091960e-02 1.985353321676077476e+00 -2.073636277496172537e-03
1.141929599999999937e+03 -2.726474000000000160e+03 -1.164374600000000100e+03 1.248990311852236523e+00 7.653914146820577080e-02 1.967513011714349336e+00 -2.004058590670878930e-03
1.142455500000000029e+03 -2.726487200000000030e+03 -1.164375099999999975e+03 1.394710644205136019e+00 8.055868471830081312e-02 1.938977209932934986e+00 -2.027415167392037157e-03
1.142979599999999891e+03 -2.726500700000000052e+03 -1.164374900000000025e+03 1.563873294300994088e+00 8.595120991508875541e-02 1.892228646841586093e+00 -1.977978764725323892e-03
1.143501600000000053e+03 -2.726514700000000175e+03 -1.164375199999999950e+03 1.759880761997964393e+00 9.246492967952663067e-02 1.812591102757005634e+00 -2.029755761704315781e-03
1.144023100000000113e+03 -2.726527599999999893e+03 -1.164375299999999925e+03 1.980974299591171439e+00 9.944452319450229616e-02 1.676492237798893559e+00 -2.006823631558032894e-03
1.144548500000000104e+03 -2.726542699999999968e+03 -1.164375500000000102e+03 2.207026242306106223e+00 1.059569550493028867e-01 1.449039583823005906e+00 -2.049529225739854348e-03
1.145069899999999961e+03 -2.726555299999999988e+03 -1.164375600000000077e+03 2.371706209052574010e+00 1.096455094345024778e-01 1.113216203725748699e+00 -2.040792968206891003e-03
1.145593499999999949e+03 -2.726568400000000111e+03 -1.164375700000000052e+03 2.392473894272069579e+00 1.086227466340276560e-01 7.180828329699000534e-01 -2.028881466788407580e-03
1.146113700000000108e+03 -2.726581799999999930e+03 -1.164375800000000027e+03 2.268960157543928435e+00 1.040345777550541889e-01 3.711785543224583317e-01 -1.992495560738838552e-03
1.146632000000000062e+03 -2.726596000000000004e+03 -1.164375999999999976e+03 2.082743266568047869e+00 9.847252901236526468e-02 1.256423023546227313e-01 -2.069094916063214055e-03
1.147146500000000060e+03 -2.726608999999999924e+03 -1.164376299999999901e+03 1.888923470839445784e+00 9.321115649123928870e-02 -3.616350602183132645e-02 -2.018918617780664053e-03
1.147663900000000012e+03 -2.726622899999999845e+03 -1.164376800000000003e+03 1.708269992566265216e+00 8.898135164482326442e-02 -1.419638147158313324e-01 -2.029054527677601021e-03
1.148184099999999944e+03 -2.726635200000000168e+03 -1.164376600000000053e+03 1.544571831731360811e+00 8.544951947591032659e-02 -2.115103551334082677e-01 -2.037657259142186018e-03
1.148703999999999951e+03 -2.726647399999999834e+03 -1.164376899999999978e+03 1.399763849973714169e+00 8.268210761149233368e-02 -2.564325554590297651e-01 -1.990565784910713377e-03
1.149234200000000101e+03 -2.726661900000000060e+03 -1.164376899999999978e+03 1.271371222370666576e+00 8.058377283865188201e-02 -2.843897136658947167e-01 -1.997016246749768083e-03
1.149748800000000074e+03 -2.726675400000000081e+03 -1.164377099999999928e+03 1.159097190246181741e+00 7.889213184607822560e-02 -3.005203886484815734e-01 -2.017581705799337873e-03
1.150270700000000033e+03 -2.726689100000000053e+03 -1.164377199999999903e+03 1.060624419955384479e+00 7.760795364216063752e-02 -3.083132515271756469e-01 -2.014575201405762513e-03
1.150795800000000099e+03 -2.726703399999999874e+03 -1.164376899999999978e+03 9.716343591741882779e-01 7.665857246915551426e-02 -3.105730839445298708e-01 -2.020414929268442468e-03
1.151317000000000007e+03 -2.726716399999999794e+03 -1.164377099999999928e+03 8.918303402720714201e-01 7.584443683225446098e-02 -3.085082448572906144e-01 -2.053064248667409858e-03
1.151832900000000109e+03 -2.726729499999999916e+03 -1.164377700000000004e+03 8.213003056617832476e-01 7.530673031593262956e-02 -3.033673268995114580e-01 -2.047786468852517798e-03
1.152362499999999955e+03 -2.726742400000000089e+03 -1.164377899999999954e+03 7.574147051214034088e-01 7.495481513339335988e-02 -2.959020218560935445e-01 -2.023332259538318870e-03
1.152887199999999893e+03 -2.726756199999999808e+03 -1.164377700000000004e+03 6.992264525402117625e-01 7.486498022647421202e-02 -2.867751236634764611e-01 -2.051885595699860787e-03
1.153403399999999920e+03 -2.726771000000000186e+03 -1.164377600000000029e+03 6.475994321039281187e-01 7.485287958319211676e-02 -2.767392359717424921e-01 -2.022544691823370544e-03
1.153924700000000030e+03 -2.726784000000000106e+03 -1.164377899999999954e+03 6.009867619311428655e-01 7.479209824417781816e-02 -2.660432669037321451e-01 -2.015366087116071073e-03
1.154440399999999954e+03 -2.726798899999999776e+03 -1.164377999999999929e+03 5.586476296831083266e-01 7.483106962357598257e-02 -2.548458839176385715e-01 -2.004380192746334135e-03
1.154965899999999920e+03 -2.726810800000000199e+03 -1.164378300000000081e+03 5.200433985679526749e-01 7.497782716293494021e-02 -2.433367143263964194e-01 -2.026726127352333068e-03
1.155496799999999894e+03 -2.726823600000000170e+03 -1.164378500000000031e+03 4.842834080023256105e-01 7.516329929637775853e-02 -2.314780595453081180e-01 -2.025777840846943595e-03
1.156027499999999918e+03 -2.726837199999999939e+03 -1.164378899999999931e+03 4.518181049229585411e-01 7.534332259478834781e-02 -2.196676400723195643e-01 -2.003956201097124509e-03
1.156549700000000030e+03 -2.726850899999999911e+03 -1.164378699999999981e+03 4.223937601333412339e-01 7.565178608941866556e-02 -2.081009889398529322e-01 -2.011136044006919810e-03
1.157063400000000001e+03 -2.726864300000000185e+03 -1.164378799999999956e+03 3.959311135635180112e-01 7.584900997539953393e-02 -1.968167277716024177e-01 -1.968426950813832732e-03
1.157590200000000095e+03 -2.726880299999999806e+03 -1.164379200000000083e+03 3.716292567927336754e-01 7.605296864210112084e-02 -1.858293206444852075e-01 -2.003902916727109702e-03
1.158100599999999986e+03 -2.726891999999999825e+03 -1.164379400000000032e+03 3.493967567298181254e-01 7.630611978575316257e-02 -1.752254616339272986e-01 -2.008594270195040218e-03
